lot	lot_id	year	month	day	hour	minute	time_period	record_subtype	tow	region	lat.ddmm.ss	long.ddmm.ss	northing	easting	tag_id	tag_colour	tag_active	tag_applied	tag_recapture	sex	length_type	total_length	tlength_type	tail_length	width_type	maximum_width	swidth_type	spiracle_width	clength_type	clasper_length	clasper_development	alar_spines	alar_development	alar_rows	malar_spines	malar_development	midline	pelvic_thorns	eyespots	eyespots_large	eyespots_small	eyespots_number	whip	empty_full	cloaca_extruded	weight_est	weight_note	unadj_weight_kg	weight_kg	unadj_weight_lb	weight_lb	finclip	species_confirmed	species_dfo	depth	bottom_temperature	bottom_salinity	tide_height	cloud_cover	weather	temperature	capture_details	health_on_capture	health_on_release	contact	collector	notes	error_check	error_note	capture_event	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	M	nearest 0.5 cm	35.0	NA	NA	nearest 0.5 cm	22.5	NA	NA	nearest 0.5 cm	2.0	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	F	nearest 0.5 cm	35.0	NA	NA	nearest 0.5 cm	24.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	Y	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	F	nearest 0.5 cm	35.0	NA	NA	nearest 0.5 cm	21.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	F	nearest 0.5 cm	36.0	NA	NA	nearest 0.5 cm	23.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	Y	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	F	nearest 0.5 cm	37.0	NA	NA	nearest 0.5 cm	23.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT1980	pink	Y	Y	N	M	nearest 0.5 cm	30.0	NA	NA	nearest 0.5 cm	18.0	NA	NA	nearest 0.5 cm	1.0	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C069	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	F	nearest 0.5 cm	41.0	NA	NA	nearest 0.5 cm	25.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	Y	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	M	nearest 0.5 cm	41.5	NA	NA	nearest 0.5 cm	21.0	NA	NA	nearest 0.5 cm	2.0	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3356	pink	Y	Y	N	M	nearest 0.5 cm	44.0	NA	NA	nearest 0.5 cm	26.5	NA	NA	nearest 0.5 cm	2.5	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C070	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	F	nearest 0.5 cm	42.0	NA	NA	nearest 0.5 cm	26.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	R125	red	Y	Y	N	F	nearest 0.5 cm	42.0	NA	NA	nearest 0.5 cm	27.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	Y	NA	NA	10	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	R121	red	Y	Y	N	M	nearest 0.5 cm	48.0	NA	NA	nearest 0.5 cm	30.0	NA	NA	nearest 0.5 cm	5.0	SC	N	NA	0	N	NA	partial	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	R117	red	Y	Y	N	F	nearest 0.5 cm	50.0	NA	NA	nearest 0.5 cm	30.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	full	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	R100	red	Y	Y	N	F	nearest 0.5 cm	52.5	NA	NA	nearest 0.5 cm	32.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	full	NA	Y	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	R124	red	Y	Y	N	F	nearest 0.5 cm	64.0	NA	NA	nearest 0.5 cm	38.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	full	NA	N	NA	NA	0	NA	0	Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	M	nearest 0.5 cm	64.5	NA	NA	nearest 0.5 cm	39.0	NA	NA	nearest 0.5 cm	14.5	C	Y	NA	NA	Y	NA	NA	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	R149	red	Y	Y	N	M	nearest 0.5 cm	65.0	NA	NA	nearest 0.5 cm	42.0	NA	NA	nearest 0.5 cm	10.5	SC	Y	NA	NA	Y	NA	full	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT0462	pink	Y	N	Y	M	nearest 0.5 cm	70.5	NA	NA	nearest 0.5 cm	45.0	NA	NA	nearest 0.5 cm	17.5	C	Y	NA	NA	Y	NA	full	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW44	2014	6	18	22	45	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	R131	red	Y	Y	N	M	nearest 0.5 cm	72.0	NA	NA	nearest 0.5 cm	44.5	NA	NA	nearest 0.5 cm	14.0	C	Y	NA	NA	Y	NA	none	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW45	2014	6	19	10	30	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	F	nearest 0.5 cm	29.0	NA	NA	nearest 0.5 cm	19.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	Y	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3353	pink	Y	Y	N	M	nearest 0.5 cm	47.0	NA	NA	nearest 0.5 cm	29.5	NA	NA	nearest 0.5 cm	5.0	P	N	NA	0	N	NA	partial	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	C071	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3374	pink	Y	Y	N	M	nearest 0.5 cm	41.0	NA	NA	nearest 0.5 cm	26.0	NA	NA	nearest 0.5 cm	3.0	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C072	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW45	2014	6	19	10	30	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	R170	red	Y	Y	N	F	nearest 0.5 cm	62.0	NA	NA	nearest 0.5 cm	39.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	full	NA	N	NA	NA	0	NA	0	Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	Dr. Arthur Hines school kids out  100 children Primary – grade 6	NA	NA	NA	
1	2014B_DPW46	2014	6	22	14	15	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3370	pink	Y	Y	N	M	nearest 0.5 cm	32.0	NA	NA	nearest 0.5 cm	20.5	NA	NA	nearest 0.5 cm	2.0	P	N	NA	0	N	NA	partial	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW48	2014	6	23	15	0	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3394	pink	Y	Y	N	M	nearest 0.5 cm	38.0	NA	NA	nearest 0.5 cm	23.0	NA	NA	nearest 0.5 cm	3.0	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C073	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW46	2014	6	22	14	15	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3369	pink	Y	Y	N	M	nearest 0.5 cm	47.0	NA	NA	nearest 0.5 cm	30.5	NA	NA	nearest 0.5 cm	3.0	P	N	NA	0	N	NA	partial	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW46	2014	6	22	14	15	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	M	nearest 0.5 cm	59.0	NA	NA	nearest 0.5 cm	39.0	NA	NA	nearest 0.5 cm	9.0	SC	Y	NA	NA	Y	NA	none	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW46	2014	6	22	14	15	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	No tag	NA	NA	NA	
1	2014B_DPW46	2014	6	22	14	15	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	No tag	NA	NA	NA	
1	2014B_DPW46	2014	6	22	14	15	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	No tag	NA	NA	NA	
1	2014B_DPW48	2014	6	23	15	0	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT1805	pink	Y	Y	N	M	nearest 0.5 cm	33.0	NA	NA	nearest 0.5 cm	20.0	NA	NA	nearest 0.5 cm	2.0	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C074	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT1804	pink	Y	Y	N	F	nearest 0.5 cm	30.0	NA	NA	nearest 0.5 cm	18.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	Y	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT1801	pink	Y	Y	N	F	nearest 0.5 cm	31.0	NA	NA	nearest 0.5 cm	19.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT1802	pink	Y	Y	N	M	nearest 0.5 cm	31.0	NA	NA	nearest 0.5 cm	20.0	NA	NA	nearest 0.5 cm	1.0	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT1803	pink	Y	Y	N	M	nearest 0.5 cm	33.5	NA	NA	nearest 0.5 cm	21.5	NA	NA	nearest 0.5 cm	2.5	P	N	NA	0	N	NA	partial	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT1976	pink	Y	Y	N	M	nearest 0.5 cm	34.0	NA	NA	nearest 0.5 cm	21.0	NA	NA	nearest 0.5 cm	1.0	P	N	NA	0	N	NA	partial	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT1979	pink	Y	Y	N	F	nearest 0.5 cm	34.0	NA	NA	nearest 0.5 cm	20.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	Y	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT1978	pink	Y	Y	N	F	nearest 0.5 cm	35.0	NA	NA	nearest 0.5 cm	21.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3343	pink	Y	Y	N	F	nearest 0.5 cm	36.0	NA	NA	nearest 0.5 cm	21.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3366	pink	Y	Y	N	F	nearest 0.5 cm	36.0	NA	NA	nearest 0.5 cm	23.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	Y	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3368	pink	Y	Y	N	F	nearest 0.5 cm	36.5	NA	NA	nearest 0.5 cm	23.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	Y	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT1977	pink	Y	Y	N	F	nearest 0.5 cm	37.0	NA	NA	nearest 0.5 cm	23.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3347	pink	Y	Y	N	M	nearest 0.5 cm	39.0	NA	NA	nearest 0.5 cm	24.0	NA	NA	nearest 0.5 cm	2.0	P	N	NA	0	N	NA	partial	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3373	pink	Y	Y	N	F	nearest 0.5 cm	40.0	NA	NA	nearest 0.5 cm	25.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3363	pink	Y	Y	N	M	nearest 0.5 cm	40.5	NA	NA	nearest 0.5 cm	25.0	NA	NA	nearest 0.5 cm	2.0	P	N	NA	0	N	NA	partial	NA	Y	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW48	2014	6	23	15	0	pm	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3393	pink	Y	Y	N	F	nearest 0.5 cm	53.5	NA	NA	nearest 0.5 cm	33.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	full	NA	N	NA	NA	0	NA	0	Y	NA	NA	NA	NA	NA	NA	C075	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW83	2014	6	24	3	30	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3389	pink	Y	Y	N	F	nearest 0.5 cm	53.5	NA	NA	nearest 0.5 cm	32.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	full	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	C076	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	Light @ 5:00am	NA	NA	NA	
1	2014B_DPW83	2014	6	24	3	30	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3398	pink	Y	Y	N	F	nearest 0.5 cm	55.0	NA	NA	nearest 0.5 cm	34.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	full	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	C077	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3360	pink	Y	Y	N	M	nearest 0.5 cm	42.0	NA	NA	nearest 0.5 cm	25.0	NA	NA	nearest 0.5 cm	2.5	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3364	pink	Y	Y	N	F	nearest 0.5 cm	42.0	NA	NA	nearest 0.5 cm	25.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3338	pink	Y	Y	N	M	nearest 0.5 cm	43.0	NA	NA	nearest 0.5 cm	26.0	NA	NA	nearest 0.5 cm	3.0	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3341	pink	Y	Y	N	M	nearest 0.5 cm	43.0	NA	NA	nearest 0.5 cm	27.0	NA	NA	nearest 0.5 cm	3.0	P	N	NA	0	N	NA	partial	NA	Y	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW83	2014	6	24	3	30	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3384	pink	Y	Y	N	F	nearest 0.5 cm	51.0	NA	NA	nearest 0.5 cm	31.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	C078	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW83	2014	6	24	3	30	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3387	pink	Y	Y	N	M	nearest 0.5 cm	58.0	NA	NA	nearest 0.5 cm	34.5	NA	NA	nearest 0.5 cm	10.0	SC	Y	NA	NA	Y	NA	full	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C079	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3345	pink	Y	Y	N	M	nearest 0.5 cm	47.0	NA	NA	nearest 0.5 cm	30.0	NA	NA	nearest 0.5 cm	5.0	P	N	NA	0	N	NA	partial	NA	N	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
1	2014B_DPW47	2014	6	23	2	45	am	weir	NA	Avon Estuary	NA	NA	5002722	397540	SKT3362	pink	Y	Y	N	F	nearest 0.5 cm	48.0	NA	NA	nearest 0.5 cm	29.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	partial	NA	N	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inside	alive	alive	Darren Porter	NA	NA	NA	NA	NA	
